Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
2,1,1,0,8,13.724999999999989,19,71,117,14,118,90,21.044999999999984,6.709999999999995,0.7929999999999997,11.284999999999991,20,17,5,16,109,28,5,51,2,0,13,3.25,6,L,0.19307339449541283,0.23964285714285713,0.1586,0.22127450980392155
2,1,2,0,2,17.689999999999987,20,103,59,6,2,4,19.397999999999985,4.086999999999997,7.685999999999994,11.284999999999991,20,9,13,17,107,17,31,47,4,0.5,40,5.5,6,L,0.18128971962616822,0.24041176470588235,0.24793548387096773,0.24010638297872336
2,2,3,0,9,27.14499999999998,20,129,66,72,70,6,28.974999999999977,1.9519999999999986,3.537999999999997,12.62699999999999,20,8,7,17,138,10,9,61,4,0.5,30,4.5,6,L,0.209963768115942,0.19519999999999998,0.393111111111111,0.20699999999999996
2,2,4,0,2,19.336999999999986,20,94,55,21,54,48,20.312999999999985,11.528999999999991,2.805999999999998,0.6709999999999998,20,17,11,2,99,42,16,2,4,0,19,4.75,6,L,0.2051818181818182,0.27449999999999997,0.175375,0.3354999999999999
2,3,5,0,6,27.510999999999978,19,137,4,12,9,39,28.364999999999977,2.683999999999998,1.4029999999999991,11.650999999999991,20,8,5,16,141,8,6,58,6,0.5,41,5.75,6,L,0.20117021276595742,0.33549999999999996,0.23383333333333328,0.2008793103448276
2,3,6,0,10,25.49799999999998,20,141,93,89,69,68,25.74199999999998,5.550999999999996,8.722999999999994,0.9149999999999996,20,11,16,6,142,17,37,6,3,0,14,3.5,6,L,0.18128169014084505,0.32652941176470585,0.23575675675675672,0.1525
2,4,7,0,3,18.177999999999987,20,90,26,34,27,93,19.641999999999985,0.488,3.2939999999999974,7.319999999999994,20,1,11,16,96,1,12,36,5,0.5,33,4.5,6,L,0.20460416666666664,0.488,0.27449999999999997,0.2033333333333333
2,4,8,0,5,36.29499999999997,20,155,15,23,83,42,63.073999999999955,0.488,0.366,0.122,20,3,1,2,256,3,1,2,5,0,20,5,6,L,0.24638281249999996,0.16266666666666665,0.366,0.061
2,5,9,0,7,6.099999999999995,13,30,17,13,20,24,6.282999999999995,1.8909999999999987,3.842999999999997,3.1719999999999975,14,6,14,10,31,6,20,12,6,1,72,6,6,L,0.2026774193548387,0.31516666666666665,0.19215,0.2643333333333333
2,5,10,0,6,17.567999999999987,18,90,4,81,2,69,18.665999999999986,11.223999999999991,8.417999999999994,1.8299999999999987,20,18,16,8,95,49,27,12,6,0,19,4.75,6,L,0.19648421052631576,0.2290612244897959,0.3117777777777777,0.1525
3,1,1,0,8,20.617999999999984,19,90,113,116,110,111,21.227999999999984,1.2199999999999993,3.1109999999999975,1.9519999999999986,20,6,12,6,93,6,19,9,2,1,24,2,6,L,0.228258064516129,0.20333333333333334,0.16373684210526315,0.21688888888888885
3,1,2,0,1,25.43699999999998,20,118,80,81,38,78,25.86399999999998,4.086999999999997,1.646999999999999,1.2199999999999993,20,13,5,4,121,18,6,5,3,0.5,23,3.5,6,L,0.21375206611570247,0.22705555555555554,0.2744999999999999,0.244
3,2,3,0,2,17.140999999999988,18,88,32,49,74,77,20.983999999999984,0.122,16.774999999999988,5.062999999999996,20,1,18,15,103,1,72,22,4,0,15,3.75,6,L,0.20372815533980582,0.122,0.2329861111111111,0.2301363636363636
3,2,4,0,10,21.837999999999983,20,99,86,94,42,89,23.179999999999982,1.2199999999999993,3.0499999999999976,0.244,20,5,10,3,105,7,12,3,3,0.5,23,3.5,6,L,0.22076190476190474,0.1742857142857143,0.25416666666666665,0.08133333333333333
3,3,5,0,10,38.30799999999997,20,180,95,86,88,9,38.79599999999997,0.183,2.744999999999998,5.428999999999996,20,2,10,10,181,2,14,19,3,0.5,24,3.75,6,L,0.21434254143646408,0.0915,0.19607142857142856,0.2857368421052631
3,3,6,0,7,14.334999999999988,18,79,14,18,20,39,14.395999999999988,10.247999999999992,1.463999999999999,4.879999999999996,19,17,5,11,80,54,5,17,6,0.5,41,5.75,6,L,0.17995,0.18977777777777777,0.2928,0.2870588235294117
3,4,7,0,2,25.98599999999998,19,132,54,74,37,56,32.26899999999998,4.6969999999999965,10.491999999999992,0.305,20,14,16,3,155,26,28,3,4,0,16,4,6,L,0.20818709677419353,0.18065384615384614,0.3747142857142856,0.10166666666666667
3,4,8,0,10,26.04699999999998,18,109,94,90,86,15,26.47399999999998,1.2809999999999993,2.0129999999999986,5.672999999999996,20,2,7,13,112,2,11,33,3,0.5,24,3.75,6,L,0.23637499999999997,0.6404999999999998,0.183,0.1719090909090909
3,5,9,0,8,25.86399999999998,18,125,114,118,109,112,27.327999999999978,3.659999999999997,5.611999999999996,0.183,20,9,14,2,130,12,19,2,2,1,24,2,6,L,0.2102153846153846,0.305,0.29536842105263156,0.0915
3,5,10,0,4,22.569999999999983,20,125,105,33,86,102,23.91199999999998,1.1589999999999994,4.208999999999997,0.122,20,3,11,1,135,3,13,1,2,0,12,3,6,L,0.1771259259259259,0.3863333333333332,0.3237692307692307,0.122
4,1,1,0,8,17.994999999999987,20,92,114,6,113,64,18.726999999999986,6.221999999999995,0.7319999999999998,2.9889999999999977,20,14,6,7,95,25,6,13,2,0,14,3.5,6,L,0.19712631578947368,0.24887999999999996,0.122,0.22992307692307692
4,1,2,0,10,13.23699999999999,18,54,86,91,94,89,15.066999999999988,1.585999999999999,2.9279999999999977,2.500999999999998,20,7,13,9,64,8,14,11,3,1,36,3,6,L,0.23542187499999997,0.19824999999999998,0.2091428571428571,0.22736363636363635
4,2,3,0,4,21.776999999999983,20,112,107,100,58,51,23.301999999999982,1.4029999999999991,11.406999999999991,4.330999999999997,20,7,17,12,118,7,57,17,2,0,12,3,6,L,0.19747457627118642,0.20042857142857143,0.20012280701754384,0.25476470588235295
4,2,4,0,10,12.32199999999999,20,61,1,7,90,86,20.373999999999985,10.735999999999992,0.9149999999999996,0.061,20,17,3,1,83,47,4,1,3,0,18,4.5,6,L,0.24546987951807225,0.2284255319148936,0.22874999999999995,0.061
4,3,5,0,4,9.820999999999993,19,46,100,98,106,29,10.552999999999992,3.781999999999997,12.50499999999999,7.380999999999994,20,12,14,15,49,21,48,33,2,0.5,17,2.75,6,L,0.2153673469387755,0.18009523809523809,0.2605208333333333,0.22366666666666665
4,3,6,0,9,32.45199999999998,20,151,65,67,40,116,32.63499999999998,4.208999999999997,2.9889999999999977,3.2939999999999974,20,10,10,9,153,15,13,14,4,0,15,3.75,6,L,0.2133006535947712,0.28059999999999996,0.2299230769230769,0.23528571428571426
4,4,7,0,6,13.846999999999989,17,69,5,7,10,9,18.787999999999986,2.1959999999999984,2.0739999999999985,2.9279999999999977,20,8,6,9,93,9,7,12,6,1,72,6,6,L,0.20202150537634408,0.244,0.29628571428571426,0.24399999999999997
4,4,8,0,8,13.724999999999989,17,66,15,112,110,51,35.867999999999974,0.7929999999999997,0.183,0.122,20,3,3,1,166,3,3,1,2,0,14,3.5,6,L,0.2160722891566265,0.2643333333333333,0.061,0.122
4,5,9,0,2,19.641999999999985,20,93,57,58,52,27,22.691999999999982,0.9149999999999996,0.6709999999999998,10.186999999999992,20,5,3,17,109,6,3,42,4,0.5,29,4.25,6,L,0.20818348623853208,0.1525,0.22366666666666665,0.242547619047619
4,5,10,0,4,9.759999999999993,17,42,14,41,73,103,64.04999999999995,0.061,0.061,0.427,20,1,1,3,258,1,1,4,2,0,16,4,6,L,0.24825581395348834,0.061,0.061,0.10675
5,1,1,0,10,25.86399999999998,20,116,90,91,85,56,25.98599999999998,2.9889999999999977,0.488,8.173999999999994,20,6,4,14,117,8,4,33,3,0.5,22,3.25,6,L,0.22210256410256407,0.3736249999999999,0.122,0.2476969696969697
5,1,2,0,7,19.763999999999985,20,96,48,70,37,69,32.81799999999998,1.7079999999999989,0.122,2.439999999999998,20,5,1,8,145,8,1,11,6,0,18,4.5,6,L,0.2263310344827586,0.2135,0.122,0.22181818181818175
5,2,3,0,1,26.96199999999998,18,106,83,75,42,74,29.340999999999976,1.8299999999999987,3.4159999999999973,0.061,20,6,6,1,117,6,8,1,3,0.5,23,3.5,6,L,0.25077777777777777,0.30499999999999994,0.4269999999999999,0.061
